response,rt,participant_id,ab_nominal
0,2.7083,1044,10.0
1,2.5893,1044,10.0
1,1.6551,1044,10.0
0,2.1006,1044,10.0
0,1.5918,1044,10.0
1,1.3538,1044,10.0
1,1.2836,1044,10.0
1,1.6025,1044,10.0
1,1.3022,1044,10.0
0,1.4316,1044,10.0
1,1.1483,1044,10.0
1,1.4781,1044,10.0
1,1.2228,1044,10.0
1,2.086,1044,10.0
1,1.6166,1044,10.0
1,1.0678,1044,10.0
0,1.616,1044,10.0
0,3.174,1044,0.05
1,1.0108,1044,0.05
1,1.4535,1044,0.05
1,2.4289,1044,0.05
1,1.7509,1044,0.05
1,1.2017,1044,0.05
1,1.2807,1044,0.05
1,1.2966,1044,10.0
0,1.6718,1044,0.05
1,1.4752,1044,0.05
0,1.2447,1044,0.05
1,1.1401,1044,0.05
1,1.0876,1044,0.05
1,1.8109,1044,0.05
0,1.9546,1044,0.05
1,1.4294,1044,0.05
1,1.5399,1044,10.0
1,1.9641,1044,10.0
0,1.6495,1044,10.0
0,2.9882,1044,10.0
1,2.4941,1044,10.0
1,1.0842,1044,10.0
1,1.0124,1044,10.0
1,1.1488,1044,10.0
1,1.7804,1044,10.0
1,1.0301,1044,10.0
1,0.916,1044,10.0
1,0.9151,1044,10.0
1,2.1361,1044,10.0
0,0.9457,1044,10.0
0,2.774,1044,10.0
0,1.9235,1044,10.0
1,1.8433,1044,0.05
1,1.0117,1044,0.05
0,2.2284,1044,0.05
1,3.0694,1044,0.05
1,1.874,1044,0.05
0,1.028,1044,0.05
1,1.4125,1044,0.05
0,1.6158,1044,0.05
0,1.7346,1045,0.05
1,2.2826,1045,0.05
1,2.5635,1045,0.05
1,5.8385,1045,0.05
0,3.9431,1045,0.05
1,1.6595,1045,0.05
1,1.9875,1045,0.05
1,2.3254,1045,0.05
1,4.1381,1045,0.05
1,1.4876,1045,0.05
1,2.4901,1045,0.05
0,4.9106,1045,0.05
1,3.5436,1045,0.05
1,4.3226,1045,0.05
1,2.4133,1045,0.05
1,6.6514,1045,0.05
0,1.4709,1045,10.0
1,1.6486,1045,10.0
1,1.168,1045,10.0
1,2.6651,1045,10.0
0,2.3045,1045,10.0
0,4.5418,1045,10.0
0,3.625,1045,10.0
1,1.8261,1045,10.0
1,2.243,1045,10.0
1,1.4359,1045,10.0
1,2.8623,1045,10.0
1,1.8895,1045,10.0
1,2.5261,1045,10.0
1,2.3908,1045,10.0
1,2.6736,1045,10.0
1,1.7258,1045,10.0
1,4.4694,1045,10.0
1,2.3041,1045,10.0
1,3.3547,1045,10.0
1,7.1874,1045,10.0
1,4.2096,1045,10.0
1,2.097,1045,10.0
1,4.8424,1045,10.0
1,3.1445,1045,10.0
1,2.3206,1045,0.05
1,2.4775,1045,0.05
1,1.6656,1045,0.05
1,6.4936,1045,0.05
0,1.8581,1045,0.05
1,4.7654,1045,0.05
1,1.4208,1045,0.05
1,1.8806,1045,0.05
0,4.7339,1045,10.0
1,2.2431,1045,10.0
0,2.6997,1045,10.0
1,6.4022,1045,10.0
1,4.8956,1045,10.0
1,2.7949,1045,10.0
1,2.9015,1045,10.0
1,3.6476,1045,10.0
0,6.0782,1045,0.05
1,2.4287,1045,0.05
1,1.6467,1045,0.05
1,1.8714,1045,0.05
0,3.522,1045,0.05
1,4.3215,1045,0.05
1,3.8309,1045,0.05
1,3.9356,1045,10.0
0,4.1238,1045,10.0
1,3.363,1045,10.0
1,2.0497,1045,10.0
1,2.8472,1045,10.0
1,1.6316,1045,10.0
1,1.9669,1045,10.0
1,7.1893,1045,10.0
1,4.7017,1045,10.0
1,3.1814,1045,10.0
1,7.2795,1045,10.0
1,3.5644,1045,10.0
1,2.7675,1045,0.05
1,1.9141,1045,0.05
1,4.0675,1045,0.05
1,2.9427,1045,0.05
1,4.0396,1045,0.05
1,5.9062,1045,0.05
1,7.7439,1045,0.05
1,2.2031,1045,0.05
1,3.0228,1045,0.05
1,5.9522,1045,0.05
1,3.5538,1045,0.05
1,4.523,1047,0.05
1,3.6338,1047,0.05
0,5.0391,1047,0.05
0,3.508,1047,0.05
1,4.3869,1047,0.05
1,3.5794,1047,0.05
1,1.8019,1047,0.05
1,3.2871,1047,0.05
0,2.8289,1047,0.05
0,2.4307,1047,0.05
0,2.3004,1047,0.05
0,1.9299,1047,0.05
0,2.4408,1047,0.05
1,0.9515,1047,0.05
1,2.5802,1047,0.05
0,2.6502,1047,10.0
1,1.1622,1047,10.0
1,3.1596,1047,10.0
1,2.7201,1047,10.0
1,2.0264,1047,10.0
0,3.0675,1047,10.0
1,3.0229,1047,10.0
1,1.5311,1047,10.0
1,1.6305,1047,10.0
1,1.5028,1047,10.0
1,2.3087,1047,10.0
1,1.981,1047,10.0
1,2.2005,1047,10.0
1,2.0217,1047,10.0
1,1.4778,1047,10.0
1,2.2747,1047,10.0
1,3.9047,1047,0.05
0,2.6509,1047,0.05
1,2.7724,1047,0.05
0,3.9163,1047,0.05
1,3.2406,1047,10.0
0,5.3984,1047,10.0
1,2.7605,1047,10.0
1,3.5859,1047,10.0
1,2.1856,1047,10.0
1,3.4866,1047,10.0
0,3.3606,1047,10.0
1,3.7036,1047,0.05
0,1.9578,1047,0.05
1,1.6688,1047,0.05
1,1.8201,1047,0.05
1,3.675,1047,0.05
0,2.4742,1047,0.05
0,2.0753,1047,0.05
1,1.8382,1047,0.05
1,2.5333,1047,0.05
0,2.2348,1047,0.05
1,1.6933,1047,0.05
1,1.3182,1047,0.05
1,1.184,1047,0.05
1,2.9611,1047,0.05
1,3.3687,1047,0.05
0,1.4174,1047,0.05
0,2.0877,1047,10.0
1,1.666,1047,10.0
1,2.7207,1047,10.0
1,1.7284,1047,10.0
1,3.9419,1047,10.0
0,3.4935,1047,10.0
1,1.7877,1047,10.0
0,4.1983,1047,10.0
0,1.1663,1047,10.0
0,1.3919,1047,10.0
0,2.208,1047,10.0
1,1.6598,1047,10.0
1,1.1892,1047,10.0
1,1.2265,1047,10.0
1,1.7692,1047,10.0
0,2.2277,1047,10.0
1,5.6663,1048,10.0
1,7.4821,1048,10.0
1,2.0983,1048,10.0
1,7.1156,1048,10.0
0,5.7487,1048,10.0
1,3.2152,1048,10.0
0,4.7725,1048,10.0
1,7.6846,1048,10.0
1,4.4542,1048,10.0
0,8.2134,1048,10.0
1,5.9232,1048,10.0
1,3.4596,1048,10.0
1,5.3672,1048,10.0
1,4.9005,1048,10.0
1,3.7839,1048,10.0
1,4.8446,1048,10.0
1,4.665,1048,0.05
0,10.0443,1048,0.05
1,2.7312,1048,0.05
1,5.8858,1048,0.05
0,4.386,1048,0.05
1,4.0839,1048,0.05
1,3.1085,1048,0.05
1,2.6489,1048,0.05
1,5.3858,1048,0.05
1,4.7198,1048,0.05
1,3.4018,1048,0.05
0,6.4871,1048,0.05
1,3.3657,1048,0.05
0,6.4196,1048,0.05
1,8.0024,1048,0.05
0,3.3846,1048,0.05
1,2.2726,1048,0.05
0,3.3401,1048,0.05
1,3.1846,1048,0.05
0,5.0193,1048,0.05
1,2.4651,1048,0.05
1,5.7706,1048,0.05
0,6.3689,1048,0.05
1,6.1406,1048,0.05
0,6.051,1048,0.05
0,4.0852,1048,0.05
1,3.1129,1048,0.05
0,3.349,1048,0.05
1,2.0697,1048,0.05
1,4.2838,1048,0.05
0,3.7389,1048,0.05
0,5.5866,1048,10.0
1,4.6495,1048,10.0
0,7.8658,1048,10.0
0,5.9996,1048,10.0
1,3.6344,1048,10.0
0,5.752,1048,10.0
1,8.9536,1048,10.0
0,7.3497,1048,10.0
1,4.4989,1048,10.0
1,2.462,1048,10.0
0,9.0265,1048,10.0
1,5.9843,1048,10.0
1,6.0478,1048,10.0
0,7.1813,1048,10.0
0,6.4166,1048,10.0
1,7.5903,1048,10.0
1,2.8486,1048,0.05
1,2.861,1048,0.05
1,4.6181,1048,0.05
0,2.6556,1048,0.05
1,9.1692,1048,0.05
1,3.138,1048,0.05
0,7.6885,1048,0.05
1,7.0514,1048,0.05
1,11.2017,1048,10.0
1,2.6197,1048,10.0
1,4.6155,1048,10.0
0,5.8522,1048,10.0
1,3.3574,1048,10.0
1,5.1461,1048,10.0
1,3.5602,1048,10.0
1,3.8097,1048,10.0
0,4.5177,1048,0.05
1,2.2236,1048,0.05
1,6.0615,1048,0.05
1,2.5918,1048,0.05
1,2.1911,1048,0.05
1,4.0652,1048,0.05
0,9.3711,1048,0.05
1,2.4953,1048,0.05
1,2.132,1048,10.0
0,6.1606,1048,10.0
1,5.1398,1048,10.0
1,5.5099,1048,10.0
1,6.9074,1048,10.0
1,6.7721,1048,10.0
1,5.9594,1048,10.0
1,4.9246,1048,10.0
1,2.5753,1049,0.05
1,1.5392,1049,0.05
1,1.3624,1049,0.05
0,2.2612,1049,0.05
1,1.4148,1049,0.05
0,1.8415,1049,0.05
1,1.9157,1049,0.05
1,1.9031,1049,0.05
1,1.6337,1049,0.05
1,2.3044,1049,0.05
1,1.0329,1049,0.05
1,1.5754,1049,0.05
0,3.544,1049,0.05
1,1.3376,1049,0.05
1,2.2891,1049,0.05
1,2.3598,1049,0.05
1,1.7271,1049,0.05
0,3.6467,1049,0.05
1,1.3676,1049,0.05
1,2.6426,1049,0.05
1,2.6261,1049,0.05
1,1.4982,1049,0.05
1,4.2335,1049,10.0
1,2.0025,1049,10.0
1,3.2301,1049,10.0
1,2.2349,1049,10.0
1,1.2098,1049,10.0
1,1.3311,1049,10.0
1,3.412,1049,10.0
1,2.4939,1049,10.0
1,1.9469,1049,10.0
1,1.169,1049,10.0
1,2.592,1049,10.0
1,2.0597,1049,10.0
1,2.3792,1049,10.0
1,2.1131,1049,10.0
1,3.4088,1049,10.0
1,3.6528,1049,10.0
1,3.4611,1049,0.05
1,3.8364,1049,0.05
1,1.5307,1049,0.05
1,3.5206,1049,0.05
1,1.8752,1049,0.05
0,3.0583,1049,0.05
1,1.5,1049,0.05
1,1.7718,1049,0.05
1,1.9175,1049,10.0
1,1.5448,1049,10.0
1,1.2254,1049,10.0
0,2.7982,1049,10.0
0,1.2368,1049,10.0
1,1.1713,1049,10.0
1,1.9298,1049,10.0
1,3.1382,1049,10.0
1,1.2235,1049,0.05
1,1.655,1049,0.05
1,0.9837,1049,0.05
1,2.1149,1049,0.05
1,1.1085,1049,0.05
0,2.0125,1049,0.05
1,1.5372,1049,0.05
0,2.8941,1049,0.05
1,3.3944,1049,10.0
0,1.6109,1049,10.0
1,1.5065,1049,10.0
0,1.7541,1049,10.0
0,1.614,1049,10.0
1,1.2734,1049,10.0
1,3.6677,1049,10.0
1,1.0821,1049,10.0
1,1.4368,1049,0.05
1,2.2779,1049,0.05
1,0.8045,1049,0.05
0,2.6061,1049,0.05
0,2.1596,1049,0.05
0,1.6221,1049,0.05
1,1.4874,1049,0.05
1,4.5027,1051,10.0
0,2.558,1051,10.0
1,1.9,1051,10.0
1,0.8827,1051,10.0
0,5.0615,1051,10.0
1,1.6299,1051,10.0
1,0.9808,1051,10.0
1,1.6499,1051,10.0
1,2.5601,1051,0.05
1,1.3988,1051,0.05
1,1.4996,1051,0.05
1,1.2117,1051,0.05
1,1.2838,1051,0.05
1,8.6971,1051,0.05
1,1.4149,1051,0.05
1,0.9821,1051,0.05
1,4.258,1051,10.0
0,2.7525,1051,10.0
1,3.079,1051,10.0
1,3.9324,1051,10.0
0,3.4155,1051,10.0
0,6.561,1051,10.0
1,1.4325,1051,10.0
1,1.6755,1051,10.0
1,1.3973,1051,0.05
0,1.4439,1051,0.05
0,9.8132,1051,0.05
1,1.5001,1051,0.05
1,1.3018,1051,0.05
1,1.2326,1051,0.05
1,2.0858,1051,0.05
1,2.3381,1051,0.05
1,10.3119,1051,0.05
1,1.47,1051,0.05
1,3.1233,1051,0.05
1,1.6037,1051,0.05
1,1.3831,1051,0.05
1,0.8887,1051,0.05
1,9.1895,1051,0.05
0,7.1594,1051,0.05
0,8.1752,1051,10.0
1,3.0509,1051,10.0
1,2.2485,1051,10.0
1,1.5989,1051,10.0
1,0.9161,1051,10.0
1,1.2811,1051,10.0
0,2.2374,1051,10.0
0,6.1772,1051,10.0
1,2.4621,1051,0.05
1,7.169,1051,0.05
1,0.4954,1051,10.0
1,4.029,1052,0.05
1,3.563,1052,0.05
1,3.918,1052,0.05
1,4.883,1052,0.05
1,4.048,1052,0.05
1,6.977,1052,0.05
1,2.588,1052,10.0
1,3.604,1052,10.0
1,3.996,1052,10.0
1,2.01,1052,10.0
1,4.065,1052,10.0
1,1.657,1052,0.05
1,6.755,1052,0.05
1,3.527,1052,0.05
1,4.359,1052,0.05
1,2.386,1052,0.05
1,2.993,1052,0.05
1,2.411,1052,0.05
1,7.887,1052,0.05
1,3.65,1052,0.05
1,3.323,1052,10.0
1,2.847,1052,10.0
1,3.606,1052,10.0
1,3.085,1052,10.0
1,3.706,1052,10.0
1,8.877,1052,10.0
1,3.486,1052,0.05
1,6.138,1052,0.05
1,4.015,1052,0.05
1,1.684,1052,0.05
0,3.729,1052,0.05
1,1.216,1052,0.05
1,1.71,1052,0.05
1,2.295,1052,0.05
1,2.744,1052,10.0
1,2.14,1052,10.0
1,2.1,1052,10.0
1,1.544,1052,10.0
0,3.301,1052,10.0
1,1.968,1052,10.0
1,5.012,1052,10.0
0,4.316,1052,10.0
1,1.662,1052,10.0
0,2.747,1052,10.0
1,2.023,1052,10.0
1,2.964,1052,10.0
1,2.354,1052,10.0
1,2.053,1052,10.0
1,1.187,1052,10.0
1,1.696,1052,0.05
1,1.503,1052,0.05
1,1.855,1052,0.05
0,2.069,1052,0.05
1,1.417,1052,0.05
1,3.485,1052,0.05
1,2.483,1052,0.05
1,1.416,1052,0.05
1,5.8012,1053,10.0
0,2.2929,1053,10.0
1,1.8935,1053,10.0
1,1.2453,1053,10.0
0,0.9471,1053,10.0
1,2.8825,1053,0.05
1,6.8007,1053,0.05
1,3.171,1053,0.05
0,4.1181,1053,0.05
1,2.6289,1053,0.05
1,2.6415,1053,0.05
0,4.8697,1053,10.0
1,2.1712,1053,10.0
0,4.3197,1053,10.0
0,1.8773,1053,10.0
0,2.1394,1053,10.0
1,2.1819,1053,10.0
1,1.897,1053,10.0
1,1.9288,1053,10.0
1,1.782,1053,0.05
1,2.9889,1053,0.05
1,2.4782,1053,0.05
1,1.9599,1053,0.05
1,4.8597,1053,0.05
1,3.6338,1053,0.05
1,3.8611,1053,0.05
1,4.5986,1053,0.05
1,2.8949,1053,0.05
0,4.9944,1053,0.05
1,6.8349,1053,10.0
0,2.6924,1053,10.0
1,3.2959,1053,10.0
0,3.0378,1053,10.0
0,3.9793,1053,10.0
1,3.8067,1053,10.0
1,3.3333,1053,10.0
1,2.7704,1053,10.0
0,1.9062,1053,10.0
0,1.8496,1053,10.0
1,1.7786,1053,10.0
0,1.2838,1053,10.0
1,3.2817,1053,10.0
0,2.1586,1053,10.0
1,2.1851,1053,10.0
1,1.1552,1053,0.05
1,2.5089,1053,0.05
1,1.7778,1053,0.05
0,2.8755,1053,0.05
1,4.4702,1053,0.05
1,3.7041,1053,0.05
0,3.5844,1053,10.0
0,2.7227,1053,10.0
1,1.1434,1053,10.0
0,1.6138,1053,10.0
1,1.2404,1053,10.0
1,1.4107,1053,10.0
1,1.1733,1053,10.0
0,1.2584,1053,10.0
1,2.3521,1053,0.05
1,1.2255,1053,0.05
1,1.0829,1053,0.05
1,1.2109,1053,0.05
1,1.1925,1053,0.05
1,1.3648,1053,0.05
1,1.1778,1053,0.05
0,1.0005,1053,0.05
0,2.3566,1053,0.05
0,6.0394,1053,0.05
1,1.458,1053,0.05
0,1.2558,1053,0.05
1,1.7663,1053,0.05
1,1.1181,1053,0.05
1,1.2068,1053,0.05
0,1.1165,1053,0.05
1,1.3556,1053,10.0
1,1.8732,1053,10.0
1,1.0626,1053,10.0
0,2.1437,1053,10.0
0,0.9013,1053,10.0
0,0.8353,1053,10.0
1,3.7168,1053,10.0
1,3.2789,1053,10.0
1,0.8858,1055,0.05
0,0.8889,1055,0.05
1,0.8173,1055,0.05
0,0.5506,1055,0.05
0,0.8009,1055,0.05
0,1.4633,1055,0.05
1,0.6322,1055,0.05
1,0.6967,1055,0.05
0,1.4322,1055,10.0
1,0.7864,1055,10.0
0,1.0115,1055,10.0
1,1.0808,1055,10.0
0,1.0988,1055,10.0
1,0.9995,1055,10.0
1,0.8835,1055,10.0
0,1.5015,1055,10.0
0,1.313,1055,10.0
1,1.0807,1055,10.0
1,0.7511,1055,10.0
0,0.912,1055,10.0
1,0.7917,1055,10.0
0,0.9156,1055,10.0
1,0.6356,1055,10.0
1,0.7637,1055,0.05
0,0.8496,1055,0.05
1,0.6408,1055,0.05
1,1.0448,1055,0.05
0,1.0825,1055,0.05
1,1.6492,1055,0.05
1,0.7331,1055,0.05
1,1.1186,1055,0.05
1,1.4776,1055,0.05
0,1.1068,1055,0.05
1,1.2664,1055,0.05
1,1.3889,1055,0.05
1,0.7128,1055,0.05
0,0.9734,1055,0.05
1,0.7872,1055,0.05
1,1.0074,1055,0.05
1,1.3125,1055,10.0
1,1.4827,1055,10.0
1,1.2517,1055,10.0
0,1.315,1055,10.0
1,0.9412,1055,10.0
0,1.7898,1055,10.0
1,0.9679,1055,10.0
1,0.6769,1055,0.05
1,0.8496,1055,0.05
1,0.7097,1055,0.05
1,1.3518,1055,0.05
1,1.0545,1055,0.05
1,1.3916,1055,0.05
1,1.6217,1055,0.05
1,0.8146,1055,0.05
1,0.748,1055,0.05
1,0.764,1055,0.05
1,1.1448,1055,0.05
0,0.9398,1055,0.05
1,0.8408,1055,0.05
1,0.6932,1055,0.05
1,1.1477,1055,0.05
1,0.8602,1055,0.05
0,1.7363,1055,0.05
1,0.7448,1055,0.05
0,1.4865,1055,10.0
1,0.6728,1055,10.0
1,0.9542,1055,10.0
0,4.2702,1056,10.0
1,2.4672,1056,10.0
1,2.8535,1056,10.0
1,1.6185,1056,10.0
0,4.5599,1056,10.0
0,5.3598,1056,0.05
1,1.5817,1056,0.05
1,5.1693,1056,0.05
1,3.3501,1056,0.05
0,1.4244,1056,0.05
0,2.521,1056,0.05
1,5.1253,1056,0.05
1,3.3262,1056,0.05
0,3.3755,1056,10.0
1,4.0592,1056,10.0
0,2.6243,1056,10.0
1,5.009,1056,10.0
1,2.0616,1056,10.0
1,3.4359,1056,10.0
0,1.3928,1056,10.0
0,3.2752,1056,10.0
1,1.1227,1056,10.0
1,3.1793,1056,10.0
0,3.8746,1056,10.0
1,1.9848,1056,10.0
1,1.5855,1056,10.0
1,3.1881,1056,10.0
0,4.9783,1056,10.0
1,4.2437,1056,10.0
1,3.8699,1056,10.0
1,5.4098,1056,10.0
1,1.0736,1056,10.0
0,2.4865,1056,0.05
1,2.4923,1056,0.05
1,1.3312,1056,0.05
1,3.4147,1056,0.05
1,1.6797,1056,0.05
1,1.181,1056,0.05
1,4.8859,1056,0.05
0,3.4176,1056,0.05
1,4.0989,1056,0.05
0,2.6989,1056,0.05
1,1.3744,1056,0.05
1,2.9546,1056,0.05
1,1.9249,1056,0.05
1,2.4336,1056,0.05
1,2.87,1056,10.0
1,2.1046,1056,10.0
1,0.611,1056,10.0
0,1.3866,1056,10.0
1,1.3236,1056,10.0
0,1.5309,1056,10.0
1,1.76,1056,10.0
1,1.9833,1056,10.0
1,1.2427,1056,0.05
0,1.9355,1056,0.05
0,1.5229,1056,0.05
1,1.4587,1056,0.05
0,1.8629,1056,0.05
1,1.1738,1056,0.05
0,1.9565,1056,0.05
0,3.7941,1056,0.05
1,1.3676,1056,0.05
1,2.3173,1056,0.05
1,2.069,1056,0.05
1,1.1856,1056,0.05
1,0.6951,1056,0.05
0,1.4057,1056,0.05
1,1.0551,1056,0.05
1,1.5733,1056,0.05
0,3.1425,1056,10.0
0,0.8826,1056,10.0
0,1.4381,1056,10.0
1,1.1973,1056,10.0
1,0.7684,1056,10.0
0,1.0097,1056,10.0
1,1.6874,1056,10.0
0,3.1394,1056,10.0
1,1.2658,1057,10.0
0,3.1995,1057,10.0
1,3.7307,1057,10.0
1,3.0719,1057,10.0
1,1.8481,1057,10.0
1,3.1706,1057,10.0
1,1.9218,1057,10.0
1,5.0572,1057,10.0
1,2.9153,1057,0.05
1,3.3425,1057,0.05
0,3.7746,1057,0.05
1,2.5587,1057,0.05
1,2.6959,1057,0.05
1,1.2849,1057,0.05
1,4.6388,1057,10.0
1,6.1674,1057,10.0
1,1.1097,1057,10.0
1,5.365,1057,10.0
0,3.2194,1057,10.0
1,2.0533,1057,0.05
0,6.0824,1057,0.05
1,3.5272,1057,0.05
1,1.0649,1057,0.05
1,5.8338,1057,0.05
0,3.2091,1057,0.05
1,0.5085,1057,0.05
0,1.6955,1057,0.05
1,1.8196,1057,10.0
1,5.6691,1057,10.0
1,2.6968,1057,10.0
0,2.8801,1057,10.0
1,1.1311,1057,10.0
1,0.4394,1057,10.0
1,2.4974,1057,10.0
1,1.5928,1057,10.0
1,3.338,1057,10.0
1,2.394,1057,10.0
1,1.1945,1057,10.0
0,1.2958,1057,10.0
0,1.2063,1057,10.0
0,1.7568,1057,10.0
1,3.9816,1057,10.0
0,1.8123,1057,0.05
1,0.567,1057,0.05
1,1.4843,1057,0.05
1,0.5463,1057,0.05
0,1.2646,1057,0.05
0,0.5445,1057,0.05
0,1.3236,1057,0.05
1,1.4018,1057,0.05
1,1.0338,1057,0.05
0,0.4107,1057,0.05
1,5.484,1057,10.0
1,1.4144,1057,10.0
0,1.9841,1057,10.0
1,0.8649,1057,10.0
1,2.0352,1057,10.0
1,1.9497,1057,10.0
1,2.6933,1057,10.0
1,0.9388,1057,10.0
1,1.3238,1057,10.0
0,3.3485,1057,10.0
1,1.0217,1057,10.0
1,2.8274,1057,10.0
0,1.1624,1057,10.0
1,1.2511,1057,10.0
1,0.9903,1057,0.05
0,0.8671,1057,0.05
0,0.6742,1057,0.05
1,0.6961,1057,0.05
1,0.7439,1057,0.05
1,0.6079,1057,0.05
1,0.9496,1057,0.05
1,0.8855,1057,0.05
1,0.8249,1057,0.05
1,1.2548,1057,0.05
0,0.7633,1057,0.05
1,0.7523,1057,0.05
1,1.4121,1057,0.05
1,0.7342,1057,0.05
1,0.6153,1057,0.05
1,0.8775,1057,0.05
1,3.1877,1058,10.0
1,1.3963,1058,10.0
1,2.1988,1058,10.0
1,1.5661,1058,10.0
1,3.846,1058,10.0
1,1.4825,1058,10.0
1,1.3497,1058,10.0
1,2.254,1058,0.05
1,3.1129,1058,0.05
1,1.3993,1058,0.05
0,4.1795,1058,0.05
1,1.4752,1058,0.05
0,1.3229,1058,0.05
1,0.9007,1058,0.05
1,1.5924,1058,0.05
1,2.1489,1058,10.0
1,1.7228,1058,10.0
1,1.3105,1058,10.0
1,2.1918,1058,10.0
1,1.4174,1058,10.0
0,1.8901,1058,10.0
0,3.3492,1058,10.0
1,1.1658,1058,10.0
1,1.389,1058,0.05
1,1.1266,1058,0.05
1,0.9093,1058,0.05
0,2.1916,1058,0.05
1,1.0454,1058,0.05
1,0.9323,1058,0.05
1,1.8201,1058,0.05
0,1.7574,1058,0.05
1,2.6824,1058,10.0
1,2.2316,1058,10.0
0,2.0986,1058,10.0
1,2.7814,1058,10.0
1,2.4152,1058,10.0
1,2.115,1058,10.0
0,3.2308,1058,10.0
1,2.438,1058,10.0
1,5.079,1058,10.0
0,4.5762,1058,10.0
1,2.1771,1058,10.0
1,2.0348,1058,10.0
1,2.3196,1058,0.05
0,4.3609,1058,0.05
1,1.7959,1058,0.05
1,1.661,1058,0.05
1,2.3436,1058,0.05
0,2.0352,1058,0.05
0,2.786,1058,0.05
0,1.3354,1058,0.05
1,2.2847,1058,0.05
0,2.6371,1058,0.05
1,1.9858,1058,10.0
1,3.2306,1058,10.0
1,2.265,1058,10.0
1,1.9988,1058,10.0
1,2.5987,1058,10.0
0,1.9157,1058,10.0
1,1.7824,1058,10.0
1,3.4471,1058,0.05
0,1.7161,1058,0.05
0,4.1267,1058,0.05
1,2.7803,1058,0.05
1,1.9755,1058,0.05
1,3.1456,1058,0.05
1,3.2839,1058,0.05
1,2.7714,1058,0.05
1,1.2608,1058,10.0
1,1.5897,1058,10.0
1,2.4461,1058,10.0
1,2.2086,1058,10.0
1,2.874,1058,10.0
1,2.3197,1059,0.05
1,2.2462,1059,0.05
1,2.1184,1059,0.05
1,1.564,1059,0.05
1,2.257,1059,0.05
0,6.4233,1059,0.05
0,6.3771,1059,0.05
1,3.7289,1059,0.05
1,1.8735,1059,10.0
1,7.4893,1059,10.0
0,3.1771,1059,10.0
1,2.6706,1059,10.0
1,2.4596,1059,10.0
1,2.4677,1059,10.0
1,1.56,1059,10.0
1,11.4876,1059,0.05
1,1.5089,1059,0.05
0,5.4461,1059,0.05
0,9.6941,1059,0.05
0,2.9121,1059,0.05
1,2.1231,1059,0.05
1,2.7816,1059,0.05
1,1.974,1059,0.05
0,11.3521,1059,10.0
1,3.3756,1059,10.0
0,12.4206,1059,10.0
1,3.8309,1059,10.0
1,8.4327,1059,10.0
1,1.6664,1059,10.0
1,4.3968,1059,10.0
1,5.6872,1059,0.05
1,10.6738,1059,0.05
1,6.3267,1059,0.05
1,5.3819,1059,0.05
1,7.0983,1059,0.05
0,3.7579,1059,0.05
0,8.1751,1059,0.05
1,5.5176,1059,0.05
1,8.8122,1059,10.0
1,7.8365,1059,10.0
0,4.5237,1059,10.0
0,5.9044,1059,10.0
1,4.9976,1059,10.0
0,2.5976,1059,10.0
1,2.4564,1059,10.0
1,6.8602,1059,10.0
1,3.5631,1059,10.0
1,11.1874,1059,10.0
1,4.1837,1059,10.0
1,3.039,1059,10.0
1,3.3397,1059,10.0
1,6.8873,1059,10.0
1,3.2004,1059,0.05
1,4.0156,1059,0.05
1,3.7972,1059,0.05
1,10.4584,1059,0.05
1,8.6876,1059,10.0
1,8.5078,1059,10.0
1,13.8957,1059,10.0
1,2.2254,1059,10.0
1,4.8593,1059,10.0
1,4.1668,1059,10.0
1,5.5847,1059,10.0
1,14.6127,1059,10.0
0,8.9053,1059,0.05
1,3.0781,1059,0.05
1,9.6642,1059,0.05
1,2.3916,1059,0.05
1,9.604,1059,0.05
1,3.1991,1059,0.05
1,3.6113,1059,0.05
1,5.399,1059,0.05
0,3.1351,1059,0.05
1,4.2718,1059,0.05
1,9.6463,1059,0.05
1,8.9149,1059,0.05
1,2.4566,1059,0.05
1,11.486,1059,0.05
0,9.23,1059,0.05
0,5.8971,1059,10.0
1,5.4377,1059,10.0
1,6.4068,1059,10.0
0,7.1754,1059,10.0
1,2.9106,1059,10.0
0,4.8427,1059,10.0
1,2.216,1059,10.0
1,5.1729,1059,10.0
0,3.833,1061,10.0
1,6.6697,1061,10.0
0,6.1855,1061,10.0
0,6.9219,1061,10.0
1,2.3182,1061,10.0
1,2.0524,1061,10.0
1,9.0692,1061,10.0
1,3.6672,1061,0.05
1,7.234,1061,0.05
0,3.7353,1061,0.05
1,4.6848,1061,0.05
1,6.1504,1061,0.05
0,5.7346,1061,0.05
1,3.243,1061,0.05
1,3.3331,1061,10.0
1,4.5001,1061,10.0
1,2.2347,1061,10.0
1,4.587,1061,10.0
1,2.3205,1061,10.0
0,3.5492,1061,10.0
0,4.4661,1061,10.0
0,3.8872,1061,10.0
0,5.4004,1061,0.05
1,5.3015,1061,0.05
0,6.3188,1061,0.05
1,3.6867,1061,0.05
1,3.1344,1061,0.05
0,5.2425,1061,0.05
1,2.3959,1061,0.05
1,2.3207,1061,0.05
0,4.7995,1061,10.0
1,3.568,1061,10.0
0,6.216,1061,10.0
1,3.071,1061,10.0
1,2.5681,1061,10.0
1,2.534,1061,10.0
1,2.2498,1061,10.0
1,7.7202,1061,10.0
1,2.352,1061,10.0
1,7.9427,1061,10.0
1,6.2267,1061,10.0
0,3.7417,1061,10.0
1,7.4024,1061,10.0
